Sample,Mem
188,86.703125
189,78.04882813
190,91.00878906
191,87.62402344
192,82.6171875
193,82.22949219
194,83.59863281
195,85.16113281
196,78.55664063
197,82.16992188
198,82.60449219
199,80.640625
200,81.47167969
201,82.23925781
202,78.41015625
203,81.37109375
204,87.16113281
205,79.35644531
206,83.59082031
207,82.64941406
208,81.57714844
209,83.06640625
210,82.2890625
211,85.78808594
212,82.41503906
213,85.48828125
214,80.95996094
215,82.54980469
216,83.31445313
217,82.24707031
218,80.37792969
219,80.64160156
220,80.5390625
221,87.89550781
222,82.48046875
223,83.37792969
224,83.85839844
225,81.16015625
226,83.66699219
227,78.11230469
228,79.625
229,85.16113281
230,80.9296875
231,81.16601563
232,84.87988281
233,80.09570313
234,81.50585938
235,79.56835938
236,83.81640625
237,80.16210938
238,79.51367188
239,80.48535156
240,80.69921875
241,82.65332031
242,79.45605469
243,81.91601563
244,81.94042969
245,83.22558594
246,87.70605469
247,83.00390625
248,79.08203125
249,78.80566406
250,83.33984375
251,86.32128906
252,81.09375
253,82.81054688
254,88.56054688
255,79.17578125
256,85.02832031
257,82.29296875
258,81.71679688
259,88.00390625
260,82.91796875
261,83.56933594
262,80.33984375
263,84.83007813
264,84.26367188
265,83.11132813
266,84.51855469
267,84.42285156
268,86.65332031
269,83.72070313
270,84.22460938
271,88.05566406
272,81.55371094
273,84.13574219
274,86.38671875
275,83.77734375
276,88.77441406
277,83.84179688
278,85.05761719
279,89.16894531
280,84.25195313
281,81.39453125
282,83.45703125
283,86.99023438
284,87.17089844
285,79.58789063
286,86.63183594
287,82.33691406
288,86.51464844
289,83.06542969
290,91.359375
291,97.32128906
292,80.84765625
293,85.13574219
294,82.28515625
295,89.08691406
296,89.37890625
297,80.74414063
298,84.90625
299,84.59277344
300,83.93457031
301,83.48730469
302,80.0859375
303,82.79296875
304,81.93945313
305,83.48730469
306,83.01367188
307,87.16992188
308,87.79589844
309,85.46679688
310,92.51464844
311,84.93066406
312,92.49414063
313,92.6875
314,88.85742188
315,93.87988281
316,86.56738281
317,89.08984375
318,94.88476563
319,88.6015625
320,88.83007813
321,89.21777344
322,87.2421875
323,89.77832031
324,95.60449219
325,86.87207031
326,91.49902344
327,87.77246094
328,89.94140625
329,89.02148438
330,91.46191406
331,86.671875
332,94.86230469
333,88.47753906
334,90.99511719
335,94.34277344
336,87.69433594
337,90.26953125
338,91.96289063
339,86.21875
340,92.61621094
341,90.83789063
342,88.84960938
343,88.10351563
344,89.92578125
345,88.01171875
346,89.23535156
347,89.4140625
348,87.83789063
349,88.375
350,86.42675781
351,87.20410156
352,95.84765625
353,87.49511719
354,108.1972656
355,94.34863281
356,87.04492188
357,90.51953125
358,94.83398438
359,88.0390625
360,90.52832031
361,89.796875
362,87.78808594
363,93.83496094
364,107.890625
365,87.08300781
366,92.80761719
367,90.00195313
368,91.75683594
369,91.57519531
370,86.59082031
371,92.3671875
372,86.95214844
373,92.10546875
374,92.109375
375,92.36425781
376,96.38964844
377,88.29003906
378,102.7910156
379,89.65625
380,93.49902344
381,95.22070313
382,94.17578125
383,88.57324219
384,90.44921875
385,95.95117188
386,88.9375
387,89.09667969
388,91.91699219
389,104.703125
390,91.79589844
391,93.09863281
392,91.00195313
393,94.07226563
394,97.984375
395,86.99023438
396,87.29003906
397,90.99804688
